,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
806,2011-02-17 01:00:00,1,0,1,1,13.94,15.91,53,15.0013,0.0,6.0,6.0
807,2011-02-17 02:00:00,1,0,1,2,13.94,15.91,53,15.0013,2.0,4.0,6.0
808,2011-02-17 03:00:00,1,0,1,1,13.94,16.665,53,12.998,3.0,1.0,4.0
809,2011-02-17 04:00:00,1,0,1,1,13.12,15.91,57,12.998,3.0,1.0,4.0
810,2011-02-17 05:00:00,1,0,1,1,13.12,16.665,66,6.0032,1.0,11.0,12.0
811,2011-02-17 06:00:00,1,0,1,1,12.3,15.15,70,8.9981,3.0,44.0,47.0
812,2011-02-17 07:00:00,1,0,1,1,13.12,16.665,57,7.0015,7.0,119.0,126.0
813,2011-02-17 08:00:00,1,0,1,1,13.12,16.665,57,6.0032,18.0,267.0,285.0
814,2011-02-17 09:00:00,1,0,1,1,14.76,17.425,57,12.998,16.0,163.0,179.0
815,2011-02-17 10:00:00,1,0,1,1,15.58,19.695,54,12.998,18.0,70.0,88.0
816,2011-02-17 11:00:00,1,0,1,2,18.04,21.97,44,16.9979,19.0,71.0,90.0
817,2011-02-17 12:00:00,1,0,1,1,19.68,23.485,41,15.0013,15.0,86.0,101.0
818,2011-02-17 13:00:00,1,0,1,1,22.14,25.76,34,15.0013,15.0,108.0,123.0
819,2011-02-17 14:00:00,1,0,1,1,24.6,31.06,31,15.0013,26.0,55.0,81.0
820,2011-02-17 15:00:00,1,0,1,1,24.6,30.305,28,16.9979,15.0,91.0,106.0
821,2011-02-17 16:00:00,1,0,1,2,22.96,26.515,35,19.9995,29.0,117.0,146.0
822,2011-02-17 17:00:00,1,0,1,2,23.78,27.275,32,19.9995,18.0,256.0,274.0
823,2011-02-17 18:00:00,1,0,1,2,22.14,25.76,42,19.0012,11.0,211.0,222.0
824,2011-02-17 19:00:00,1,0,1,1,19.68,23.485,55,22.0028,14.0,161.0,175.0
825,2011-02-17 20:00:00,1,0,1,1,19.68,23.485,59,22.0028,8.0,131.0,139.0
826,2011-02-17 21:00:00,1,0,1,1,21.32,25.0,55,26.0027,5.0,119.0,124.0
827,2011-02-17 22:00:00,1,0,1,1,20.5,24.24,59,19.0012,8.0,68.0,76.0
828,2011-02-17 23:00:00,1,0,1,1,18.86,22.725,67,19.9995,4.0,40.0,44.0
829,2011-02-18 00:00:00,1,0,1,1,18.04,21.97,72,19.0012,12.0,20.0,32.0
830,2011-02-18 01:00:00,1,0,1,1,18.04,21.97,72,15.0013,1.0,7.0,8.0
831,2011-02-18 02:00:00,1,0,1,1,18.04,21.97,72,19.0012,2.0,5.0,7.0
832,2011-02-18 03:00:00,1,0,1,1,18.86,22.725,67,16.9979,2.0,6.0,8.0
833,2011-02-18 04:00:00,1,0,1,1,18.86,22.725,67,16.9979,0.0,1.0,1.0
834,2011-02-18 05:00:00,1,0,1,2,18.86,22.725,67,7.0015,1.0,6.0,7.0
835,2011-02-18 06:00:00,1,0,1,2,18.04,21.97,72,11.0014,2.0,48.0,50.0
836,2011-02-18 07:00:00,1,0,1,2,17.22,21.21,77,15.0013,8.0,108.0,116.0
837,2011-02-18 08:00:00,1,0,1,2,17.22,21.21,77,12.998,26.0,246.0,272.0
838,2011-02-18 09:00:00,1,0,1,2,17.22,21.21,77,12.998,15.0,154.0,169.0
839,2011-02-18 10:00:00,1,0,1,2,18.04,21.97,72,15.0013,17.0,78.0,95.0
840,2011-02-18 11:00:00,1,0,1,1,18.04,21.97,72,11.0014,31.0,82.0,113.0
841,2011-02-18 12:00:00,1,0,1,1,20.5,24.24,59,12.998,59.0,126.0,185.0
842,2011-02-18 13:00:00,1,0,1,1,24.6,31.06,43,12.998,45.0,131.0,176.0
843,2011-02-18 14:00:00,1,0,1,1,27.06,31.06,36,19.9995,73.0,118.0,191.0
844,2011-02-18 15:00:00,1,0,1,1,27.06,31.06,36,22.0028,55.0,117.0,172.0
845,2011-02-18 16:00:00,1,0,1,1,27.06,31.06,36,19.0012,68.0,164.0,232.0
846,2011-02-18 17:00:00,1,0,1,1,27.06,31.06,34,23.9994,52.0,275.0,327.0
847,2011-02-18 18:00:00,1,0,1,1,26.24,31.06,33,22.0028,29.0,195.0,224.0
848,2011-02-18 19:00:00,1,0,1,1,25.42,31.06,29,39.0007,16.0,146.0,162.0
849,2011-02-18 20:00:00,1,0,1,1,24.6,31.06,31,12.998,19.0,105.0,124.0
850,2011-02-18 21:00:00,1,0,1,1,23.78,27.275,21,32.9975,11.0,61.0,72.0
851,2011-02-18 22:00:00,1,0,1,1,22.14,25.76,10,16.9979,19.0,88.0,107.0
852,2011-02-18 23:00:00,1,0,1,1,21.32,25.0,8,19.0012,16.0,61.0,77.0
853,2011-02-19 00:00:00,1,0,0,1,19.68,23.485,12,32.9975,6.0,23.0,29.0
854,2011-02-19 01:00:00,1,0,0,1,18.86,22.725,14,27.9993,10.0,21.0,31.0
855,2011-02-19 02:00:00,1,0,0,1,18.04,21.97,13,26.0027,3.0,14.0,17.0
856,2011-02-19 03:00:00,1,0,0,1,17.22,21.21,14,19.9995,0.0,7.0,7.0
857,2011-02-19 04:00:00,1,0,0,1,16.4,20.455,15,22.0028,0.0,3.0,3.0
858,2011-02-19 05:00:00,1,0,0,1,16.4,20.455,15,22.0028,0.0,3.0,3.0
859,2011-02-19 06:00:00,1,0,0,1,16.4,20.455,17,27.9993,3.0,3.0,6.0
860,2011-02-19 07:00:00,1,0,0,1,15.58,19.695,17,35.0008,6.0,16.0,22.0
861,2011-02-19 08:00:00,1,0,0,1,15.58,19.695,17,39.0007,9.0,36.0,45.0
862,2011-02-19 09:00:00,1,0,0,1,16.4,20.455,16,43.9989,18.0,37.0,55.0
863,2011-02-19 10:00:00,1,0,0,1,17.22,21.21,16,39.0007,34.0,72.0,106.0
864,2011-02-19 11:00:00,1,0,0,1,18.04,21.97,16,39.0007,47.0,76.0,123.0
865,2011-02-19 12:00:00,1,0,0,1,18.04,21.97,18,32.9975,38.0,81.0,119.0
866,2011-02-19 13:00:00,1,0,0,1,18.04,21.97,16,40.9973,52.0,103.0,155.0
867,2011-02-19 14:00:00,1,0,0,1,18.86,22.725,15,43.9989,102.0,94.0,196.0
868,2011-02-19 15:00:00,1,0,0,1,18.04,21.97,16,50.0021,84.0,87.0,171.0
869,2011-02-19 16:00:00,1,0,0,1,18.04,21.97,16,43.0006,39.0,81.0,120.0
870,2011-02-19 17:00:00,1,0,0,1,17.22,21.21,19,40.9973,36.0,91.0,127.0
871,2011-02-19 18:00:00,1,0,0,1,14.76,15.91,25,30.0026,21.0,67.0,88.0
872,2011-02-19 19:00:00,1,0,0,1,13.94,15.15,29,23.9994,5.0,54.0,59.0
873,2011-02-19 20:00:00,1,0,0,1,13.12,14.395,28,35.0008,9.0,38.0,47.0
874,2011-02-19 21:00:00,1,0,0,1,13.12,13.635,26,36.9974,4.0,29.0,33.0
875,2011-02-19 22:00:00,1,0,0,1,12.3,12.88,28,32.9975,2.0,42.0,44.0
876,2011-02-19 23:00:00,1,0,0,1,11.48,12.12,33,30.0026,4.0,25.0,29.0
877,2011-03-01 00:00:00,1,0,1,1,12.3,13.635,70,31.0009,0.0,7.0,7.0
878,2011-03-01 01:00:00,1,0,1,1,10.66,11.365,70,23.9994,0.0,3.0,3.0
879,2011-03-01 02:00:00,1,0,1,1,9.84,10.605,65,26.0027,0.0,4.0,4.0
880,2011-03-01 03:00:00,1,0,1,1,9.02,10.605,69,19.0012,0.0,2.0,2.0
881,2011-03-01 04:00:00,1,0,1,1,9.02,10.605,69,16.9979,0.0,1.0,1.0
882,2011-03-01 05:00:00,1,0,1,1,8.2,9.09,64,19.0012,1.0,1.0,2.0
883,2011-03-01 06:00:00,1,0,1,1,8.2,9.09,59,19.9995,0.0,46.0,46.0
884,2011-03-01 07:00:00,1,0,1,1,8.2,9.09,59,22.0028,2.0,105.0,107.0
885,2011-03-01 08:00:00,1,0,1,1,8.2,9.09,59,26.0027,10.0,204.0,214.0
886,2011-03-01 09:00:00,1,0,1,1,9.02,9.85,55,27.9993,8.0,116.0,124.0
887,2011-03-01 10:00:00,1,0,1,1,9.84,10.605,52,19.0012,13.0,55.0,68.0
888,2011-03-01 11:00:00,1,0,1,1,11.48,13.635,45,16.9979,8.0,48.0,56.0
889,2011-03-01 12:00:00,1,0,1,1,12.3,15.15,39,8.9981,6.0,80.0,86.0
890,2011-03-01 13:00:00,1,0,1,1,13.12,17.425,39,0.0,13.0,65.0,78.0
891,2011-03-01 14:00:00,1,0,1,1,13.12,16.665,36,8.9981,18.0,61.0,79.0
892,2011-03-01 15:00:00,1,0,1,1,13.94,18.18,34,0.0,7.0,57.0,64.0
893,2011-03-01 16:00:00,1,0,1,1,13.94,17.425,34,6.0032,10.0,92.0,102.0
894,2011-03-01 17:00:00,1,0,1,1,13.94,17.425,34,6.0032,12.0,230.0,242.0
895,2011-03-01 18:00:00,1,0,1,1,13.12,15.91,39,12.998,10.0,214.0,224.0
896,2011-03-01 19:00:00,1,0,1,1,12.3,15.15,49,8.9981,4.0,115.0,119.0
897,2011-03-01 20:00:00,1,0,1,1,12.3,15.91,61,6.0032,2.0,86.0,88.0
898,2011-03-01 21:00:00,1,0,1,1,10.66,15.15,56,0.0,8.0,55.0,63.0
899,2011-03-01 22:00:00,1,0,1,1,9.84,13.635,62,7.0015,3.0,44.0,47.0
900,2011-03-01 23:00:00,1,0,1,1,9.84,11.365,65,15.0013,2.0,23.0,25.0
901,2011-03-02 00:00:00,1,0,1,1,9.02,11.365,69,11.0014,3.0,5.0,8.0
902,2011-03-02 01:00:00,1,0,1,1,9.02,11.365,69,12.998,0.0,4.0,4.0
903,2011-03-02 02:00:00,1,0,1,1,9.02,11.365,69,12.998,0.0,2.0,2.0
904,2011-03-02 03:00:00,1,0,1,1,9.02,10.605,69,19.0012,3.0,1.0,4.0
905,2011-03-02 04:00:00,1,0,1,1,8.2,10.605,75,8.9981,1.0,0.0,1.0
906,2011-03-02 05:00:00,1,0,1,1,9.02,10.605,69,15.0013,0.0,5.0,5.0
907,2011-03-02 06:00:00,1,0,1,1,9.02,10.605,55,16.9979,1.0,39.0,40.0
908,2011-03-02 07:00:00,1,0,1,1,9.02,10.605,64,16.9979,2.0,108.0,110.0
909,2011-03-02 08:00:00,1,0,1,1,9.84,10.605,65,19.0012,13.0,243.0,256.0
910,2011-03-02 09:00:00,1,0,1,1,11.48,12.88,56,19.9995,7.0,141.0,148.0
911,2011-03-02 10:00:00,1,0,1,1,13.12,15.15,49,19.0012,11.0,65.0,76.0
912,2011-03-02 11:00:00,1,0,1,1,13.94,15.15,53,22.0028,8.0,65.0,73.0
913,2011-03-02 12:00:00,1,0,1,1,16.4,20.455,43,12.998,20.0,62.0,82.0
914,2011-03-02 13:00:00,1,0,1,1,20.5,24.24,25,0.0,35.0,90.0,125.0
915,2011-03-02 14:00:00,1,0,1,1,21.32,25.0,23,19.9995,21.0,75.0,96.0
916,2011-03-02 15:00:00,1,0,1,1,22.14,25.76,19,27.9993,19.0,91.0,110.0
917,2011-03-02 16:00:00,1,0,1,1,22.14,25.76,19,22.0028,27.0,112.0,139.0
918,2011-03-02 17:00:00,1,0,1,1,20.5,24.24,23,19.0012,30.0,238.0,268.0
919,2011-03-02 18:00:00,1,0,1,1,18.86,22.725,23,32.9975,8.0,193.0,201.0
920,2011-03-02 19:00:00,1,0,1,1,16.4,20.455,28,35.0008,6.0,144.0,150.0
921,2011-03-02 20:00:00,1,0,1,1,14.76,16.665,29,27.9993,9.0,86.0,95.0
922,2011-03-02 21:00:00,1,0,1,1,13.94,14.395,29,31.0009,3.0,68.0,71.0
923,2011-03-02 22:00:00,1,0,1,1,12.3,12.88,26,36.9974,4.0,44.0,48.0
924,2011-03-02 23:00:00,1,0,1,1,10.66,10.605,30,35.0008,0.0,22.0,22.0
925,2011-03-03 00:00:00,1,0,1,1,9.84,9.85,30,31.0009,3.0,10.0,13.0
926,2011-03-03 01:00:00,1,0,1,1,9.84,9.85,30,31.0009,0.0,1.0,1.0
927,2011-03-03 02:00:00,1,0,1,1,8.2,8.335,27,31.0009,1.0,2.0,3.0
928,2011-03-03 03:00:00,1,0,1,1,8.2,8.335,27,31.0009,0.0,1.0,1.0
929,2011-03-03 04:00:00,1,0,1,1,6.56,6.06,31,32.9975,0.0,1.0,1.0
930,2011-03-03 05:00:00,1,0,1,1,5.74,6.06,33,19.9995,1.0,7.0,8.0
931,2011-03-03 06:00:00,1,0,1,1,5.74,6.06,33,19.9995,1.0,34.0,35.0
932,2011-03-03 07:00:00,1,0,1,1,4.92,4.545,42,27.9993,1.0,110.0,111.0
933,2011-03-03 08:00:00,1,0,1,1,5.74,6.06,39,19.9995,4.0,216.0,220.0
934,2011-03-03 09:00:00,1,0,1,1,6.56,6.82,37,19.0012,10.0,135.0,145.0
935,2011-03-03 10:00:00,1,0,1,1,7.38,9.09,29,12.998,7.0,49.0,56.0
936,2011-03-03 11:00:00,1,0,1,1,8.2,11.365,29,6.0032,10.0,40.0,50.0
937,2011-03-03 12:00:00,1,0,1,1,9.02,11.365,25,8.9981,7.0,65.0,72.0
938,2011-03-03 13:00:00,1,0,1,1,9.02,12.88,25,6.0032,13.0,67.0,80.0
939,2011-03-03 14:00:00,1,0,1,1,9.84,12.88,21,7.0015,18.0,60.0,78.0
940,2011-03-03 15:00:00,1,0,1,1,9.84,14.395,23,0.0,6.0,62.0,68.0
941,2011-03-03 16:00:00,1,0,1,1,10.66,15.15,23,0.0,6.0,65.0,71.0
942,2011-03-03 17:00:00,1,0,1,1,10.66,15.15,22,0.0,17.0,185.0,202.0
943,2011-03-03 18:00:00,1,0,1,1,9.84,10.605,35,22.0028,6.0,161.0,167.0
944,2011-03-03 19:00:00,1,0,1,1,8.2,9.85,40,16.9979,5.0,101.0,106.0
945,2011-03-03 20:00:00,1,0,1,1,8.2,11.365,40,6.0032,1.0,69.0,70.0
946,2011-03-03 21:00:00,1,0,1,1,7.38,10.605,40,7.0015,3.0,48.0,51.0
947,2011-03-03 22:00:00,1,0,1,1,8.2,12.88,40,0.0,3.0,50.0,53.0
948,2011-03-03 23:00:00,1,0,1,2,7.38,10.605,43,6.0032,0.0,23.0,23.0
949,2011-03-04 00:00:00,1,0,1,2,8.2,9.85,55,12.998,0.0,12.0,12.0
950,2011-03-04 01:00:00,1,0,1,2,7.38,9.09,64,12.998,0.0,4.0,4.0
951,2011-03-04 02:00:00,1,0,1,2,7.38,9.09,64,12.998,0.0,2.0,2.0
952,2011-03-04 03:00:00,1,0,1,2,7.38,8.335,74,16.9979,0.0,1.0,1.0
953,2011-03-04 04:00:00,1,0,1,2,7.38,9.09,74,12.998,1.0,0.0,1.0
954,2011-03-04 05:00:00,1,0,1,2,6.56,9.09,74,8.9981,0.0,7.0,7.0
955,2011-03-04 06:00:00,1,0,1,2,6.56,9.85,74,6.0032,1.0,28.0,29.0
956,2011-03-04 07:00:00,1,0,1,1,6.56,9.09,80,8.9981,0.0,83.0,83.0
957,2011-03-04 08:00:00,1,0,1,1,7.38,9.85,74,8.9981,6.0,222.0,228.0
958,2011-03-04 09:00:00,1,0,1,1,9.02,11.365,60,8.9981,12.0,138.0,150.0
959,2011-03-04 10:00:00,1,0,1,1,9.84,11.365,60,16.9979,10.0,56.0,66.0
960,2011-03-04 11:00:00,1,0,1,1,11.48,13.635,52,15.0013,16.0,73.0,89.0
961,2011-03-04 12:00:00,1,0,1,1,13.12,15.15,43,11.0014,10.0,87.0,97.0
962,2011-03-04 13:00:00,1,0,1,1,13.94,15.91,42,15.0013,13.0,74.0,87.0
963,2011-03-04 14:00:00,1,0,1,1,14.76,16.665,40,19.0012,30.0,65.0,95.0
964,2011-03-04 15:00:00,1,0,1,1,14.76,16.665,40,19.9995,31.0,75.0,106.0
965,2011-03-04 16:00:00,1,0,1,1,14.76,17.425,46,12.998,17.0,101.0,118.0
966,2011-03-04 17:00:00,1,0,1,2,14.76,16.665,50,16.9979,22.0,206.0,228.0
967,2011-03-04 18:00:00,1,0,1,2,13.94,15.15,53,19.9995,15.0,172.0,187.0
968,2011-03-04 19:00:00,1,0,1,1,13.12,15.15,61,16.9979,5.0,102.0,107.0
969,2011-03-04 20:00:00,1,0,1,2,12.3,14.395,70,12.998,9.0,78.0,87.0
970,2011-03-04 21:00:00,1,0,1,2,12.3,14.395,70,15.0013,6.0,64.0,70.0
971,2011-03-04 22:00:00,1,0,1,1,12.3,14.395,70,12.998,4.0,40.0,44.0
972,2011-03-04 23:00:00,1,0,1,2,12.3,15.15,75,11.0014,6.0,40.0,46.0
973,2011-03-05 00:00:00,1,0,0,2,11.48,14.395,81,7.0015,4.0,15.0,19.0
974,2011-03-05 01:00:00,1,0,0,2,12.3,15.91,81,7.0015,5.0,20.0,25.0
975,2011-03-05 02:00:00,1,0,0,2,12.3,14.395,87,12.998,5.0,15.0,20.0
976,2011-03-05 03:00:00,1,0,0,2,12.3,14.395,87,12.998,0.0,2.0,2.0
977,2011-03-05 04:00:00,1,0,0,2,12.3,15.15,93,11.0014,0.0,1.0,1.0
978,2011-03-05 05:00:00,1,0,0,2,12.3,15.15,100,8.9981,0.0,3.0,3.0
979,2011-03-05 06:00:00,1,0,0,2,12.3,14.395,100,15.0013,1.0,3.0,4.0
980,2011-03-05 07:00:00,1,0,0,2,12.3,13.635,100,19.9995,5.0,10.0,15.0
981,2011-03-05 08:00:00,1,0,0,2,12.3,13.635,100,19.9995,11.0,34.0,45.0
982,2011-03-05 09:00:00,1,0,0,2,13.12,15.15,93,15.0013,15.0,48.0,63.0
983,2011-03-05 10:00:00,1,0,0,2,13.94,16.665,93,12.998,34.0,69.0,103.0
984,2011-03-05 11:00:00,1,0,0,2,16.4,20.455,76,15.0013,43.0,116.0,159.0
985,2011-03-05 12:00:00,1,0,0,2,18.04,21.97,67,16.9979,46.0,121.0,167.0
986,2011-03-05 13:00:00,1,0,0,2,18.86,22.725,67,19.0012,60.0,130.0,190.0
987,2011-03-05 14:00:00,1,0,0,2,19.68,23.485,59,19.0012,80.0,118.0,198.0
988,2011-03-05 15:00:00,1,0,0,2,18.86,22.725,63,19.9995,83.0,122.0,205.0
989,2011-03-05 16:00:00,1,0,0,2,19.68,23.485,59,19.9995,74.0,130.0,204.0
990,2011-03-05 17:00:00,1,0,0,2,19.68,23.485,59,23.9994,60.0,104.0,164.0
991,2011-03-05 18:00:00,1,0,0,2,19.68,23.485,59,22.0028,37.0,115.0,152.0
992,2011-03-05 19:00:00,1,0,0,2,18.86,22.725,67,22.0028,27.0,62.0,89.0
993,2011-03-05 20:00:00,1,0,0,2,18.04,21.97,77,22.0028,12.0,58.0,70.0
994,2011-03-05 21:00:00,1,0,0,2,18.04,21.97,72,22.0028,12.0,60.0,72.0
995,2011-03-05 22:00:00,1,0,0,2,17.22,21.21,77,19.9995,16.0,47.0,63.0
996,2011-03-05 23:00:00,1,0,0,2,18.04,21.97,77,19.9995,10.0,34.0,44.0
997,2011-03-06 00:00:00,1,0,0,2,17.22,21.21,77,23.9994,11.0,41.0,52.0
998,2011-03-06 01:00:00,1,0,0,2,17.22,21.21,77,19.0012,12.0,27.0,39.0
999,2011-03-06 02:00:00,1,0,0,2,16.4,20.455,82,19.0012,5.0,27.0,32.0
1000,2011-03-06 03:00:00,1,0,0,2,17.22,21.21,82,19.9995,2.0,9.0,11.0
1001,2011-03-06 04:00:00,1,0,0,2,17.22,21.21,88,23.9994,0.0,3.0,3.0
1002,2011-03-06 06:00:00,1,0,0,2,17.22,21.21,94,23.9994,1.0,1.0,2.0
1003,2011-03-06 07:00:00,1,0,0,3,17.22,21.21,100,30.0026,0.0,5.0,5.0
1004,2011-03-06 08:00:00,1,0,0,2,16.4,20.455,100,19.9995,1.0,8.0,9.0
1005,2011-03-06 09:00:00,1,0,0,2,17.22,21.21,100,19.0012,4.0,18.0,22.0
1006,2011-03-06 10:00:00,1,0,0,2,17.22,21.21,100,19.9995,4.0,27.0,31.0
1007,2011-03-06 11:00:00,1,0,0,2,17.22,21.21,100,15.0013,18.0,44.0,62.0
1008,2011-03-06 12:00:00,1,0,0,2,18.86,22.725,94,22.0028,10.0,69.0,79.0
1009,2011-03-06 13:00:00,1,0,0,2,18.86,22.725,94,23.9994,22.0,83.0,105.0
1010,2011-03-06 14:00:00,1,0,0,3,18.04,21.97,100,15.0013,12.0,27.0,39.0
1011,2011-03-06 15:00:00,1,0,0,3,18.04,21.97,100,15.0013,3.0,4.0,7.0
1012,2011-03-06 16:00:00,1,0,0,3,14.76,16.665,100,19.0012,3.0,8.0,11.0
1013,2011-03-06 17:00:00,1,0,0,3,13.94,15.15,100,19.9995,2.0,23.0,25.0
1014,2011-03-06 18:00:00,1,0,0,3,13.12,14.395,100,23.9994,0.0,23.0,23.0
1015,2011-03-06 19:00:00,1,0,0,3,12.3,12.88,100,32.9975,0.0,11.0,11.0
1016,2011-03-06 20:00:00,1,0,0,3,11.48,12.12,100,27.9993,3.0,8.0,11.0
1017,2011-03-06 21:00:00,1,0,0,3,9.84,9.09,93,40.9973,1.0,6.0,7.0
1018,2011-03-06 22:00:00,1,0,0,2,9.02,9.85,100,26.0027,0.0,10.0,10.0
1019,2011-03-06 23:00:00,1,0,0,2,9.02,9.85,100,27.9993,0.0,9.0,9.0
1020,2011-03-07 00:00:00,1,0,1,3,8.2,9.09,100,22.0028,0.0,4.0,4.0
1021,2011-03-07 01:00:00,1,0,1,3,8.2,9.09,100,22.0028,0.0,2.0,2.0
1022,2011-03-07 03:00:00,1,0,1,1,8.2,7.575,80,39.0007,0.0,1.0,1.0
1023,2011-03-07 04:00:00,1,0,1,1,8.2,7.575,80,35.0008,1.0,0.0,1.0
1024,2011-03-07 05:00:00,1,0,1,1,8.2,9.09,75,23.9994,0.0,1.0,1.0
1025,2011-03-07 06:00:00,1,0,1,1,8.2,9.09,75,26.0027,3.0,31.0,34.0
1026,2011-03-07 07:00:00,1,0,1,1,8.2,8.335,75,27.9993,3.0,88.0,91.0
1027,2011-03-07 08:00:00,1,0,1,1,8.2,9.09,75,26.0027,11.0,200.0,211.0
1028,2011-03-07 09:00:00,1,0,1,1,9.02,9.09,64,31.0009,5.0,129.0,134.0
1029,2011-03-07 10:00:00,1,0,1,1,9.84,10.605,60,19.9995,15.0,43.0,58.0
1030,2011-03-07 11:00:00,1,0,1,1,10.66,10.605,48,30.0026,19.0,41.0,60.0
1031,2011-03-07 12:00:00,1,0,1,1,12.3,13.635,42,27.9993,28.0,68.0,96.0
1032,2011-03-07 13:00:00,1,0,1,1,13.12,14.395,36,26.0027,16.0,54.0,70.0
1033,2011-03-07 14:00:00,1,0,1,1,13.12,14.395,36,27.9993,21.0,56.0,77.0
1034,2011-03-07 15:00:00,1,0,1,1,13.94,15.15,31,26.0027,32.0,64.0,96.0
1035,2011-03-07 16:00:00,1,0,1,1,13.94,15.15,31,23.9994,26.0,96.0,122.0
1036,2011-03-07 17:00:00,1,0,1,1,13.94,15.15,29,23.9994,27.0,206.0,233.0
1037,2011-03-07 18:00:00,1,0,1,1,13.12,15.15,31,15.0013,19.0,214.0,233.0
1038,2011-03-07 19:00:00,1,0,1,1,12.3,14.395,33,15.0013,11.0,134.0,145.0
1039,2011-03-07 20:00:00,1,0,1,1,12.3,15.15,33,11.0014,5.0,87.0,92.0
1040,2011-03-07 21:00:00,1,0,1,1,11.48,13.635,38,15.0013,1.0,53.0,54.0
1041,2011-03-07 22:00:00,1,0,1,1,10.66,12.88,48,11.0014,1.0,34.0,35.0
1042,2011-03-07 23:00:00,1,0,1,1,11.48,15.91,48,0.0,0.0,22.0,22.0
1043,2011-03-08 00:00:00,1,0,1,1,10.66,14.395,48,6.0032,1.0,9.0,10.0
1044,2011-03-08 01:00:00,1,0,1,1,9.84,12.12,52,8.9981,0.0,4.0,4.0
1045,2011-03-08 02:00:00,1,0,1,1,9.84,12.12,52,8.9981,1.0,0.0,1.0
1046,2011-03-08 03:00:00,1,0,1,1,9.84,12.88,52,6.0032,5.0,2.0,7.0
1047,2011-03-08 04:00:00,1,0,1,1,9.02,13.635,64,0.0,0.0,2.0,2.0
1048,2011-03-08 05:00:00,1,0,1,1,8.2,11.365,69,7.0015,2.0,8.0,10.0
1049,2011-03-08 06:00:00,1,0,1,1,8.2,12.88,59,0.0,3.0,42.0,45.0
1050,2011-03-08 07:00:00,1,0,1,1,7.38,9.85,64,8.9981,9.0,119.0,128.0
1051,2011-03-08 08:00:00,1,0,1,1,9.02,11.365,55,12.998,10.0,247.0,257.0
1052,2011-03-08 09:00:00,1,0,1,1,10.66,12.88,41,11.0014,11.0,140.0,151.0
1053,2011-03-08 10:00:00,1,0,1,2,12.3,14.395,33,12.998,25.0,46.0,71.0
1054,2011-03-08 11:00:00,1,0,1,2,14.76,17.425,25,11.0014,26.0,52.0,78.0
1055,2011-03-08 12:00:00,1,0,1,2,14.76,18.94,23,0.0,29.0,70.0,99.0
1056,2011-03-08 13:00:00,1,0,1,2,15.58,19.695,25,7.0015,25.0,73.0,98.0
1057,2011-03-08 14:00:00,1,0,1,2,15.58,19.695,20,0.0,16.0,56.0,72.0
1058,2011-03-08 15:00:00,1,0,1,2,14.76,18.94,18,0.0,35.0,77.0,112.0
1059,2011-03-08 16:00:00,1,0,1,1,15.58,19.695,27,11.0014,26.0,82.0,108.0
1060,2011-03-08 17:00:00,1,0,1,1,14.76,17.425,27,15.0013,39.0,209.0,248.0
1061,2011-03-08 18:00:00,1,0,1,1,13.94,16.665,27,12.998,21.0,214.0,235.0
1062,2011-03-08 19:00:00,1,0,1,1,13.94,17.425,31,7.0015,9.0,141.0,150.0
1063,2011-03-08 20:00:00,1,0,1,1,13.12,16.665,39,6.0032,2.0,74.0,76.0
1064,2011-03-08 21:00:00,1,0,1,1,12.3,14.395,49,12.998,7.0,68.0,75.0
1065,2011-03-08 22:00:00,1,0,1,1,12.3,14.395,49,15.0013,11.0,44.0,55.0
1066,2011-03-08 23:00:00,1,0,1,1,11.48,13.635,61,12.998,3.0,38.0,41.0
1067,2011-03-09 00:00:00,1,0,1,1,10.66,14.395,65,6.0032,0.0,9.0,9.0
1068,2011-03-09 01:00:00,1,0,1,1,10.66,13.635,52,8.9981,0.0,4.0,4.0
1069,2011-03-09 02:00:00,1,0,1,1,10.66,13.635,52,8.9981,1.0,1.0,2.0
1070,2011-03-09 03:00:00,1,0,1,1,9.84,12.88,70,6.0032,1.0,2.0,3.0
1071,2011-03-09 04:00:00,1,0,1,1,9.84,12.88,75,7.0015,0.0,2.0,2.0
1072,2011-03-09 05:00:00,1,0,1,2,9.84,12.12,81,8.9981,1.0,7.0,8.0
1073,2011-03-09 06:00:00,1,0,1,2,9.84,12.88,85,7.0015,5.0,44.0,49.0
1074,2011-03-09 07:00:00,1,0,1,2,9.84,12.12,87,11.0014,18.0,123.0,141.0
1075,2011-03-09 08:00:00,1,0,1,2,9.84,12.12,87,8.9981,11.0,238.0,249.0
1076,2011-03-09 09:00:00,1,0,1,2,10.66,12.12,87,16.9979,5.0,136.0,141.0
1077,2011-03-09 10:00:00,1,0,1,2,12.3,14.395,75,16.9979,8.0,49.0,57.0
1078,2011-03-09 11:00:00,1,0,1,2,13.12,14.395,76,26.0027,15.0,44.0,59.0
1079,2011-03-09 12:00:00,1,0,1,2,13.12,15.15,76,16.9979,14.0,84.0,98.0
1080,2011-03-09 13:00:00,1,0,1,2,13.12,14.395,76,23.9994,17.0,82.0,99.0
1081,2011-03-09 14:00:00,1,0,1,2,13.94,15.15,76,19.9995,10.0,61.0,71.0
1082,2011-03-09 15:00:00,1,0,1,2,14.76,16.665,71,19.9995,15.0,64.0,79.0
1083,2011-03-09 16:00:00,1,0,1,2,13.94,15.15,76,22.0028,10.0,102.0,112.0
